step,T,r,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00895311,1.03176,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.000270029,0.0550018,-0.0484763,0.63646,0.497762,1
10,1.62974,1.03157,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.000283556,0.0550032,-0.0482796,0.636521,0.497839,1
20,1.59061,1.03119,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.000321328,0.0550118,-0.0479011,0.636651,0.497986,1
30,1.71269,1.03092,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.000385638,0.0550056,-0.047637,0.636667,0.498023,1
40,2.00689,1.03092,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.000416741,0.0550268,-0.0476364,0.636736,0.498179,1
50,1.71453,1.03102,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.000431618,0.0550438,-0.0477288,0.636776,0.498272,1
60,1.70721,1.03094,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.000463396,0.0550394,-0.0476467,0.636806,0.498346,1
70,1.76098,1.03066,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.000505068,0.0550095,-0.0473767,0.636837,0.498431,1
80,1.37813,1.03045,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.000502448,0.0549964,-0.047159,0.636867,0.498527,1
90,1.30399,1.03042,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.000481977,0.0549955,-0.0471306,0.636897,0.498625,1
100,1.18463,1.03046,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.000476541,0.0550037,-0.0471736,0.636926,0.498716,1
110,9.61692,1.03038,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.000474691,0.0550219,-0.047096,0.636981,0.498877,1
120,16.5227,1.03004,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.000430576,0.0550677,-0.0467446,0.637041,0.499043,1
130,21.1629,1.0295,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.000413303,0.0551063,-0.0462095,0.637087,0.499164,1
140,23.7859,1.02901,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.00045921,0.0551075,-0.0457123,0.637126,0.499261,1
150,26.0224,1.02869,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.000465881,0.05506,-0.0453991,0.637168,0.49936,1
160,27.128,1.02853,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.000389453,0.0550004,-0.0452448,0.637211,0.499451,1
170,27.1763,1.02832,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.000347156,0.054935,-0.0450343,0.637235,0.499497,1
180,27.6128,1.02783,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.000366826,0.0548853,-0.0445434,0.637237,0.499501,1
190,27.3853,1.02714,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.000335631,0.0548933,-0.0438565,0.637245,0.499515,1
200,27.0277,1.02662,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.000243975,0.0549435,-0.0433309,0.637266,0.499547,1
210,36.3655,1.02638,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.00018881,0.0549485,-0.0430872,0.637277,0.499562,1
220,41.535,1.02611,0,0,0,-2.26227e-008,-2.98023e-009,0.981818,0,0,0,0.000172373,0.0548857,-0.0428244,0.637291,0.499582,1
